
organism_name
Absidia glauca
Yarrowia lipolytica
Yarrowia lipolytica
Yarrowia lipolytica
Yarrowia lipolytica
Yarrowia lipolytica
Yarrowia lipolytica
Zygosaccharomyces bailii
Lachancea fermentati
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces rouxii
Zygosaccharomyces bisporus
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Debaryomyces hansenii
Dioszegia aurantiaca
Dioszegia crocea
Kockovaella imperatae
Sporidiobolus pararoseus
Sporidiobolus salmonicolor
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Brettanomyces bruxellensis
Taphrina deformans
Taphrina deformans
Taphrina wiesneri
Bipolaris maydis
Bipolaris zeicola
Leptosphaeria maculans
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Venturia inaequalis
Pyrenophora graminea
Histoplasma capsulatum
Histoplasma capsulatum
Histoplasma capsulatum
Malbranchea cinnamomea
Sarocladium strictum
Epichloe coenophiala
Epichloe uncinata
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus flavus
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus niger
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus oryzae
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus parasiticus
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Aspergillus tubingensis
Penicillium brevicompactum
Penicillium camemberti
Penicillium camemberti
Penicillium camemberti
Penicillium camemberti
Penicillium camemberti
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium chrysogenum
Penicillium citrinum
Penicillium citrinum
Penicillium citrinum
Penicillium citrinum
Penicillium griseofulvum
Penicillium griseofulvum
Penicillium griseofulvum
Penicillium janthinellum
Penicillium roqueforti
Penicillium roqueforti
Penicillium roqueforti
Penicillium roqueforti
Thermoascus crustaceus
Paecilomyces niveus
Monascus purpureus
Monascus purpureus
Monascus purpureus
Monascus purpureus
Monascus purpureus
Amorphotheca resinae
Amorphotheca resinae
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Claviceps purpurea
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Cryphonectria parasitica
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium fujikuroi
Fusarium sambucinum
Fusarium sambucinum
Hypomyces rosellus
Neurospora crassa
Neurospora crassa
Sordaria macrospora
Ceratocystis fimbriata
Ceratocystis fimbriata
Ceratocystis fimbriata
Ophiostoma fasciatum
Ophiostoma ips
Ophiostoma ips
Sclerotinia sclerotiorum
Morchella conica
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Cryptococcus neoformans
Filobasidium floriforme
Filobasidium floriforme
Tremella mesenterica
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Ustilago maydis
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Microbotryum violaceum
Leucosporidium scottii
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula toruloides
Rhodotorula diobovata
Ganoderma lucidum
Ganoderma lucidum
Irpex lacteus
Pleurotus cornucopiae
Pleurotus ostreatus
Pleurotus ostreatus
Pleurotus ostreatus
Pleurotus eryngii
Pleurotus eryngii
Pleurotus eryngii
Pleurotus eryngii
Trametes hirsuta
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Schizophyllum commune
Agaricus bisporus
Coprinopsis cinerea
Lentinula edodes
Lentinula edodes
Lentinula edodes
Lentinula edodes
Lentinula edodes
Lentinula edodes
Lentinula edodes
Heliocybe sulcata
Suillus spraguei
Suillus spraguei
Agrocybe aegerita
Cystofilobasidium bisporidii
Cystofilobasidium bisporidii
Cystofilobasidium capitatum
Erythrobasidium hasegawianum
Vanrija humicola
Vanrija humicola
Vanrija humicola
Papiliotrema laurentii
Papiliotrema laurentii
Cystobasidiopsis lactophilus
Ascochyta rabiei
Ascochyta rabiei
Ascochyta rabiei
Colletotrichum musae
Colletotrichum trifolii
Colletotrichum truncatum
Colletotrichum truncatum
Colletotrichum truncatum
Colletotrichum truncatum
Leptoxyphium fumago
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
Candida albicans
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] boidinii
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
[Candida] glabrata
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Candida parapsilosis
Diutina rugosa
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Candida tropicalis
Pseudozyma tsukubaensis
Candida viswanathii
Starmerella magnoliae
Fulvia fulva
Coccidioides immitis
Curvularia lunata
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
Fusarium oxysporum
